Time[y],reactor_In[t],Reactor_Out[t],Inv[t],92234[t],92235[t],92236[t],92238[t],94238[t],94239[t],94240[t],94241[t],94242[t],95241[t],95242[t],95243[t],96242[t],96243[t],96244[t],96245[t],93237[t],
27.0833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.1667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.25,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.3333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.4167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.5,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.5833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.6667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.75,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.8333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
27.9167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.0833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.1667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.25,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.3333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.4167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.5,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.5833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.6667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.75,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.8333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
28.9167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.0833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.1667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.25,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.3333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.4167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.5,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.5833,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.6667,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.75,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.8333,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
29.9167,820,738,738,0.0017631,3.52502,2.7927,607.64,0.156053,3.7083,1.6955,1.09674,0.570517,0.0274999,0.000557486,0.131295,0.0143943,0.000375324,0.0537843,0.00344228,0.355954,
30,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.0833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.1667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.25,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.3333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.4167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.5,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.5833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.6667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.75,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.8333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
30.9167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.0833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.1667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.25,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.3333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.4167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.5,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.5833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.6667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.75,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.8333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
31.9167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.0833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.1667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.25,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.3333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.4167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.5,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.5833,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.6667,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.75,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.8333,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
32.9167,902,820,820,0.001959,3.91669,3.10301,675.155,0.173393,4.12033,1.88389,1.2186,0.633908,0.0305555,0.000619429,0.145883,0.0159936,0.000417027,0.0597603,0.00382476,0.395505,
33,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.0833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.1667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.25,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.3333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.4167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.5,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.5833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.6667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.75,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.8333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
33.9167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.0833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.1667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.25,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.3333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.4167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.5,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.5833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.6667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.75,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.8333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
34.9167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.0833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.1667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.25,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.3333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.4167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.5,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.5833,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.6667,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.75,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.8333,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
35.9167,984,902,902,0.0021549,4.30836,3.41331,742.671,0.190732,4.53236,2.07228,1.34046,0.697299,0.033611,0.000681372,0.160472,0.017593,0.00045873,0.0657363,0.00420723,0.435055,
36,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.0833,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.1667,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.25,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.3333,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.4167,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.5,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.5833,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.6667,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.75,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.8333,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
36.9167,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.0833,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.1667,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.25,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.3333,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.4167,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.5,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.5833,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.6667,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.75,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.8333,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
37.9167,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
38,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
38.0833,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
38.1667,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
38.25,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
38.3333,1066,984,984,0.0023508,4.70003,3.72361,810.187,0.208071,4.94439,2.26067,1.46232,0.76069,0.0366665,0.000743315,0.17506,0.0191923,0.000500433,0.0717124,0.00458971,0.474606,
